"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2929.36663491518","3094.18306877139","3358.90155063186","3645.13079590945","3900.67894242254","4190.70883034145","4297.98839437976","4518.00123919741","4702.07870614057","4904.84818087198","5092.54858844314","5267.79237403402","5446.31443755596","5657.03906955148","5896.01606554393","6279.11326090634","6702.27296212288","7122.33631819128","7332.79899294797","7136.59502110202","7301.80659698796","7596.50913099919","7859.86073025114","8111.08008338148","8349.20690111386","8619.58094553859","",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4873.11179568102","5087.50654287752","5561.91074818607","5780.8014072039","5175.04935948223","5721.74194510237","6151.86823254854","6800.87965166995","7197.41925696776","8070.21644381888","8706.98164115273","9615.65363381846","10472.0517386945","11921.8025073705","11841.8478248358","12098.6931131414","12967.8713826753","13108.045247081","13772.5465514699","13806.0330350118","14111.9013090091","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1641.55528607313","1652.23471643353","1623.09767064805","1621.70061728838","1639.93423262637","1681.52773535008","1756.23424756509","1802.95682837588","1821.66746730261","1843.51743874265","1903.15674989675","1975.40987090149","2012.47852879981","2100.85033720066","2358.78929265507","2500.95002059249","2686.31534057899","2873.08821725901","3007.81946574769","3046.29591303358","3171.18842946289","3291.03426477505","3385.74488946747","3516.12856977195","3653.6877728161","3711.8719810932","",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3591.90891979446","3637.87376858921","3717.21563838005","3461.75103896361","1819.43495942563","2005.15591834064","2028.89535974783","1853.79862660241","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1642.58457481629","1653.30696126017","1624.26572431191","1622.95052968514","1641.16042742015","1682.72937098583","1757.48585420737","1804.36835016908","1823.18978522968","1845.05179157362","1904.70743665904","1976.91014990101","2013.97493175256","2102.23038691285","2360.09947665353","2502.40132436672","2687.91715048579","2874.87282376643","3009.52845788749","3047.94660195278","3172.91166799737","3292.90939287315","3387.7408350271","3518.22807202521","3655.83545881855","3714.06153074115","",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9710.36169342915","10207.7981091183","10704.7728346666","11266.0783249564","12358.2425737272","13202.5161589993","14743.4204048919","16169.3526703575","17338.6064381226","17459.6476743539","18642.7250925867","19993.2778193454","20699.0737581932","21367.3703334108","21995.2521840739","22368.6074284658","",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1654.55010021586","1682.83424695631","1788.32287613297","1864.90892115091","2015.50890242299","2217.03144326776","2298.99330501661","2481.24583047082","2505.59610597248","2647.08699216688","2759.74578392666","2836.55374877091","2956.50928607478","3128.40187687322","3218.57360024929","",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6840.54368833772","7128.82354790657","7147.72893615316","6671.47844304475","6916.26309198202","7017.05292243339","7111.42467488661","7516.89944087426","7593.30785100282","7537.45012334545","7621.72323657478","8092.1232548319","8533.32440819886","9200.65497038861","10293.4075128578","11049.5555118095","11732.3214041932","12533.8527584392","13159.3972362465","13502.6258889253","14216.5487909005","15119.7435489163","15718.1329921023","16273.8899742325","16720.1466320945","16702.6592263836","",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7131.25197777093","7424.98318239982","8021.87066789471","8642.39655690625","9361.23706208366","10061.3467776759","10602.3990681138","10700.7066033767","11347.9120676264","12399.7573456861","13294.4945941052","14138.9091629204","15198.9196885859","16616.1345443472","18875.5245510192","21156.8304463096","23691.6438756506","23082.7905557917","25010.5445790089","25835.0047572051","26647.4219627674","27922.8421833147","29045.7515407083","29931.2469742624","",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13547.2228969916","14272.655502993","15260.2835190902","16024.4007818468","17067.1629112275","18036.4672725117","18998.7743901652","20305.0222228046","21132.3864932469","22792.9279769399","23945.2553423533","25777.9866908873","27594.7911778813","29624.1901825066","27504.0720696707","27792.9779761335","28804.7015194266","28841.9230599664","29558.6422801501","31022.1556328654","31990.4762346357","",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20096.1865746616","20387.6827456384","20490.2992541744","20425.511467531","21559.108288716","22774.647524916","23606.4854404876","24446.8462024742","25478.2916671165","27148.3768848487","29257.9852567522","29701.9974206408","30587.762515156","31470.8957425718","33551.7055820245","33967.1875268405","37439.8370331712","40563.8387965269","41853.6961806504","39693.3252968852","41667.832085041","43755.0604392612","44724.9743448022","45714.4576681764","46445.7719135224","47861.9652851092","",
"Swaziland","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3566.85155920637","3646.80703971818","3762.49644690081","3893.29199085653","3993.98759691074","4188.8461008252","4334.36369164455","4444.86241471651","4511.8052197344","4628.48116609414","4746.6434148312","4896.07619014317","5097.25693859556","5406.96050654113","5692.87234322717","6125.9149877033","6554.06158913844","6898.53709487894","7224.69432702271","7340.78565310704","7440.69091223015","7615.49331115323","7896.3586322793","8263.73881726469","8517.09175125573","8647.7861492868","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36327.2318988918","","","","","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9188.61300054011","9627.45282720644","10503.7845450758","11184.5616030534","11033.2751606322","11007.3754713448","11588.2180956453","13042.4570717843","14015.1158735661","14214.0199272779","14626.4603708639","14607.2386856143","14559.3487739301","14134.4839172426","14161.5154039608","15859.9194624154","17516.5484654906","19755.6671853348","19274.84812334","19131.3317358706","19953.1605009972","22556.5825709346","24251.5239686008","25655.8229520659","26564.9676381115","27177.174079471","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","717.572659275972","779.46704614782","834.048431319311","697.084196786252","759.025259072323","758.833880990564","763.582016467113","792.951885818475","827.891311775271","805.492075237129","787.153220992798","865.71772194265","917.786318236568","1033.54865976096","1366.93195873672","1596.68958958526","1599.89127491113","1640.20258691265","1667.69739260464","1694.82157149744","1884.79582691199","1862.35116594718","1997.4109391126","2075.13278235576","2184.6984737433","2175.82194723555","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1451.64504467449","1591.60998755149","1770.56285223494","1975.53720567612","2199.6446141805","2429.95160172006","2659.10357213789","2852.38110776578","2875.57743689042","3057.65541402216","3323.91381237531","3586.3956371548","3885.71400305332","4264.43285265389","4725.27045420432","5294.59708611917","5980.25443075237","6820.92850755741","7469.55858757279","8025.20196535105","8840.35035326213","9699.53134021069","10537.9951909982","11386.7060474106","12272.5123711177","13105.1901020012","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6422.0932593598","6230.08619561097","5767.26082897117","5584.22239263702","5156.37327985386","5209.4198399823","5340.79528092019","5593.14180008285","5649.26590655055","5855.06199174001","6485.84457251667","6871.78035784052","7339.12360178225","8038.08076582739","8958.65252537582","9944.50485371571","11762.4401649298","13084.8690777838","14933.1151049867","14555.4665469937","15590.299711398","17461.5572686999","18178.9564731182","18218.6353158398","19073.7335239307","19184.1041609764","",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","872.635285124449","872.353121077065","835.757465473913","709.20286096359","813.033386966623","873.465921243405","944.059235754644","1070.60390461855","1030.27308886396","1044.26323643527","1032.0357263361","1011.10993014302","990.225218401402","1031.7538869118","1053.61131833745","1070.82674234478","1117.60750406654","1142.10215037372","1158.45847009205","1175.82367943088","1204.60489359183","1255.08782504848","1304.18797223193","1341.41537239073","1407.72551808752","1460.34491005733","",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4298.5626808215","4767.57747971823","5221.55286482035","5739.56230698456","6278.16854676515","6866.02078299697","7310.93982076916","7151.76506894111","6600.53711201269","6926.206990458","7314.54219446938","7650.81367335468","8153.16318180025","8819.99476226171","9545.99783092758","10194.175685498","10977.6117421336","11850.2150887135","12272.7397981566","12257.1361772881","13309.4191973258","13654.2724604328","14853.3296826122","15435.0255689654","15775.6144430824","16340.0285722757","",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2349.63950075465","2205.3996683925","1570.89221352898","1322.10896386999","1046.65214009606","922.766814340536","772.297105580194","788.836269360226","829.111226876615","861.225946078287","939.740845815941","1041.63887910782","1150.61586309227","1277.45660647079","1418.73142442408","1530.57567125079","1653.07540213203","1790.9256895423","1928.200964532","1972.91522942964","2080.04438846721","2229.4457417017","2386.32747375318","2546.20854753856","2704.1068954892","2833.6548460944","",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5398.79274311797","5174.38329780814","4373.2021622711","4419.25027047841","3638.09077996331","3370.44015897936","3593.54123174254","3187.35855260052","3404.15048153229","3977.53657676205","4240.97405894011","4475.9827211517","4508.43349272367","4699.74580616473","5017.71965999178","5791.71212802058","6550.18492259501","7381.12093627317","8528.11331972572","9004.57918881673","9828.66220431068","11360.502149269","12689.3438280564","14027.4121167016","15550.1216828503","16532.4859371869","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5759.81562720245","6087.88920075681","6321.1002129175","6937.63667503329","7297.2114842789","7349.9883965911","7597.64209090509","8004.65569245823","8133.36471546964","8163.92362152973","8544.89680955911","8650.2077960588","8678.95136373639","8903.00156395015","9584.49027738833","10277.3569678488","11140.6557186997","11962.8770402188","12563.0445205992","12362.2255418353","13139.8241024021","13984.802150219","14457.1078068209","14948.2371726769","15257.0854307926","15163.627848823","",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1134.06920950804","1320.66205606607","1211.26282740961","1161.86349211209","1158.49562014703","1235.89303548781","1178.56893397409","1331.48370572122","1535.81600321111","1729.76950594215","1905.39349710004","2061.52756911906","2171.73938222773","2215.5154970052","2329.51003652901","2399.01438606931","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5089.34895916539","5018.32979633894","5258.02319374132","5362.83665998373","5446.42929143062","5601.56752940166","5941.46728954585","6153.02384411804","6502.34463836732","6805.12941378256","7139.76488529943","7386.33124486303","7633.86360561634","7837.72946866106","8549.70704711789","9099.43261649016","9756.77991034947","10470.1350701219","10901.5201737652","11121.0585123696","11668.0450788044","11675.4819716762","11749.9295398427","11924.9648096859","12266.0107558306","","",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2310.14504946819","2536.114313962","2597.27409646193","2755.26223300803","2948.75039286925","3115.11871095166","3162.91015515235","3201.09427194024","3309.71810426795","3474.28444519759","3654.32466893889","3851.13835597093","4020.62204012436","4161.99912602348","4235.05303034434","4412.65827086753","4482.44162521173","4381.4618803819","4576.67553323877","4690.11617991356","4891.99847936537","5110.54609011769","5232.08227851508","5132.25076136061","5309.42493357575","5534.83191232253","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1203.755944534","1241.46314163483","1314.76917581968","1374.69459656321","1457.45194256327","1558.31148787454","1661.08812879794","1717.98952312697","1797.35607880063","1927.88697122457","2014.5780289408","2109.68334009329","2182.26188761464","2344.61989460959","2547.67445007623","2814.0043789359","3100.49688577233","3384.88177282189","3529.91103728735","3768.14339613556","4093.78585659532","4376.2367255192","4636.33182714796","4933.08641114775","5288.77804437681","5663.97454710494","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1642.58457481629","1653.30696126017","1624.26572431191","1622.95052968514","1641.16042742014","1682.72937098583","1757.48585420737","1804.36835016908","1823.18978522968","1845.05179157362","1904.70743665904","1976.910149901","2013.97493175256","2102.23038691285","2360.09947665353","2502.40132436672","2687.91715048579","2874.87282376643","3009.52845788748","3047.94660195278","3172.91166799737","3292.90939287316","3387.7408350271","3518.22807202521","3655.83545881855","3714.06153074115","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7921.05299465087","8349.5447454846","8347.75978442381","8375.29343054918","8816.69697636819","9321.6892454198","10133.0905424674","11078.5230165833","12089.7255946679","13236.2804987644","14524.1370237925","15420.8192287656","16828.0698640221","19547.2767458703","21572.5135152079","23532.5074583061","27328.3557799109","29252.1188021204","30693.8690027465","29429.2138645888","30628.6570714147","31012.6699504048","31830.7315684716","33039.1638170487","33282.8777138697","33308.5204104656","",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3629.12020135198","3810.75132706985","4111.23976540978","4212.28330104564","4353.56803852773","4470.33515453468","4802.37211928411","5080.01757232757","5315.52819542052","5661.4456750703","6003.31510540525","6316.89692837108","6446.95194624519","6832.57776410502","7400.1917498105","7838.07791277768","8424.20281117707","9137.02448142186","9609.01047888783","9868.44503441992","10225.9605629313","10123.1201242006","10600.9555128229","10969.5961698881","11357.8154267042","11467.0662774382","",
"Turkey","TUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6132.78844190545","6291.42090936939","6709.07521589529","7303.85994732493","6942.00398447672","7477.78496116215","8014.49365783986","8616.89032011788","8870.98326749121","8546.18011129889","9351.47171377408","9041.75663659294","9101.93357510769","9335.88226694459","10534.7742553346","11457.9925964039","13106.7135638201","14228.5222420712","15355.910594129","14794.511152659","16541.9910876058","18269.8378210749","18560.1782265906","19228.656449608","19653.6118276374","20008.9143849156","",
"Tuvalu","TUV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1531.34637265938","1630.01221931475","1704.81641953765","1808.18693851692","2027.70316364972","1958.09147182703","1867.48904826694","2081.81703465809","2421.24474293019","2409.52911986122","2428.77998623435","2510.86097392587","2733.42839693411","2678.13638275168","2698.80917799203","2667.08532411853","2796.86169276853","3043.63125028838","3342.86607239458","3212.37939745598","3156.74808608634","3488.24835905837","3552.92655284348","3651.25017165969","3793.18965259952","3926.17345363411","",
"Tanzania","TZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","951.831712663139","971.547421579948","966.63025044676","968.899042502932","973.677877595954","999.48050155356","1035.2898668643","1062.55039777858","1086.75674784718","1128.54686661932","1180.7425372535","1246.8815064407","1320.61458959528","1400.30355989119","1507.79773070642","1634.89313137766","1711.38869980998","1847.86459284511","1927.68899817279","1983.2228617864","2068.48848692219","2206.91077897","2289.26187618153","2417.41381337925","2550.4905036351","2672.50916101959","",
"Uganda","UGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","506.149425037647","533.951771529305","546.602707342034","587.042643069773","618.14953737456","682.324861410525","735.17681983538","762.766196260884","785.063080446659","835.481645356935","854.212213522117","889.863002732109","950.610360202243","998.388532916868","1059.42693163366","1124.29767490891","1241.38539073114","1335.97901728762","1431.99630975806","1489.90441940571","1541.64226247552","1665.47043330833","1704.45553452891","1736.11065340055","1799.29374264023","1850.99241028327","",
"Ukraine","UKR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6763.20305813102","6387.20349647559","5882.24178208694","5162.60639267848","4083.48605383735","3689.12068302853","3410.95652191974","3396.05703558982","3397.92094358933","3475.63827399652","3802.54024262986","4289.92123052578","4628.03729312102","5206.10663175912","6042.184783862","6452.09619499112","7184.20328657944","8005.69175999108","8395.81254471333","7239.62422604547","7666.2195766859","8281.86712612352","8475.47174617216","8629.67699354523","8683.64084212016","7939.61401963223","",
"Upper middle income","UMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3354.11456880475","3465.80564800838","3560.86508900328","3803.98072355251","3958.36727802862","4130.89429062032","4368.8437085985","4630.37000073876","4765.07630901989","4959.37362071774","5344.06740135681","5616.72897912051","5919.61318006874","6346.57469201512","7012.10495694485","7765.52929049574","8771.42355951268","9803.07658996086","10719.8577187988","11020.854382729","11954.1281859602","13052.2620459097","13831.634681553","14512.4420661774","15356.0140870832","15941.7824370921","",
"Uruguay","URY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6360.38661805011","6756.73711939739","7404.97647341664","7725.56892744777","8402.48335505321","8392.73611195864","8958.10393175881","9820.77050684111","10309.3923158709","10210.8808968774","10204.9144565504","10018.5584676939","9383.95293356736","9654.33669435661","10421.0357289483","11553.5294093173","12376.3440300938","13501.5664234031","14705.5166364738","15391.169529591","16736.8559950922","17904.8198643148","18817.8749193161","19942.7147150027","20886.4580379119","21243.7537958889","",
"United States","USA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23954.4793548671","24405.1648147489","25492.9516517617","26464.852511744","27776.635528226","28782.1750200918","30068.2309182833","31572.6902298492","32949.1977640346","34620.9288990826","36449.8551155349","37273.6181034176","38166.0378407812","39677.1983481058","41921.8097617892","44307.9205848603","46437.0671173065","48061.5376613353","48401.4273403899","47001.5553496818","48374.0867933094","49781.8006563523","51433.0470904727","52749.911239512","54539.6655752119","56115.7184261955","",
"Uzbekistan","UZB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1984.90340654174","1997.82631529959","1772.46611928389","1733.06693707979","1645.29362651141","1634.68738247338","1660.75570450959","1743.82973700773","1809.19873876732","1895.33093583454","1984.4701197699","2088.33565761099","2178.38639798776","2288.35670262007","2503.27937546086","2732.71695110167","2985.63605679664","3321.5667619168","3632.74012083063","3890.61017413034","4153.93884603207","4469.99748445762","4853.64970600306","5244.04937972153","5673.7861925224","6086.52218138392","",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3603.91538153724","3755.61581163006","4078.99737491012","4349.70576113833","4385.54713337255","4825.07614590586","4978.42497342921","5244.88956921601","5522.61521073339","5761.48261135149","5988.07462752893","6223.9237200406","6709.06583030563","7355.17529290593","7856.37618007436","8296.7077136776","9193.35361771597","9656.1289551972","10081.1107964033","9936.26268218569","9714.91020874984","9871.64857733634","10192.9447757702","10548.0170377092","10857.2875461283","11139.6374731289","",
"Venezuela, RB","VEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9339.95301948812","10344.9051121077","10969.8823696216","11015.7929219489","10751.8824123484","11172.3721589087","11122.9585720578","11795.1654752663","11725.9621915302","10981.3538224598","11427.4070846926","11862.2579443133","10779.4028665664","9961.91035990304","11897.382830723","13317.1785594534","14830.9157971613","16289.4586198531","17208.1933726146","16523.939668773","16228.3408063552","17001.9132403648","18027.8901206199","18306.4343352019","17664.7393473477","","",
"British Virgin Islands","VGB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","970.235652440424","1042.92582880819","1138.47968223736","1238.05706796466","1353.23689636922","1488.64604361805","1631.09257649772","1766.47925749561","1859.81494696377","1948.9592340522","2100.24307607294","2252.42265732813","2403.51749693392","2590.29431089191","2828.04751625092","3102.93669311113","3383.6950398444","3681.31611762133","3924.10132886904","4123.42580419874","4395.51016267998","4715.88634932312","5000.76485438209","5300.32607044765","5656.95694019801","6034.25994918754","",
"Vanuatu","VUT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1647.70027262875","1707.70765456326","1740.39381767984","1743.82209863107","1890.23822286834","1902.52912690939","1941.22211356163","2033.55462747896","2107.08246711569","2107.76101831514","2237.58496468712","2159.38161702124","2030.38408132385","2105.44139212991","2192.44739339713","2323.45908844722","2533.91124427678","2669.74279483599","2828.47868747323","2874.87888028394","2888.3493792424","2915.23962103205","2952.41343063372","2990.69301159595","3046.3922856626","2987.91863246948","",
"World","WLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5422.73410109183","5595.3608503996","5761.09712450861","5961.37423098407","6200.72949326874","6448.97661683377","6735.05301153669","7023.48905044398","7186.01826007853","7454.40969309654","7899.76139907228","8184.77897059763","8463.72826468538","8825.53820202822","9439.46358519086","10059.281043074","10890.0464812043","11659.4761423132","12199.0816603916","12176.1881051857","12836.3158119041","13557.9140630798","14083.9720922651","14635.6015374462","15225.3443537939","15691.3527789157","",
"Samoa","WSM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2358.57696041765","2363.49892313962","2390.75745913334","2523.03186290858","2487.71502251521","2687.24096630382","2913.59252175341","2966.67764472832","3050.73444919734","3150.92275581683","3428.69801880256","3729.84419442206","3928.67698376264","4162.37893255876","4446.68144234783","4750.40315226774","4961.20406904319","5380.61752063743","5505.21340953116","5244.28442284181","5295.66609922839","5674.47534134614","5757.17964049692","5692.15663829465","5818.90256477879","5934.87465484577","",
"Kosovo","XKX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3674.10569336466","4768.2334354436","4804.2311653947","5189.53508505724","5467.80696628394","5980.17857685677","6389.93756726984","6981.65518854295","7248.42768660439","7487.15559914187","7766.78154125254","8222.59413527911","8541.31366732938","8884.84114352944","9165.67111960772","9733.91524105236","",
"Yemen, Rep.","YEM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2167.66489824395","2265.22827846426","2379.49392042265","2405.88348385759","2499.50074615425","2584.48395007499","2654.76310185498","2751.93678002638","2864.77030735079","2935.66079444438","3100.14412750949","3199.51105398763","3282.19434666561","3375.94598364771","3505.68168078454","3714.08776535853","3839.171423994","3958.97542373052","4067.37081240847","4139.59550579507","4390.89897240318","3807.94900717293","3867.50896192113","4014.59268566155","3977.43211748823","2820.80187020041","",
"South Africa","ZAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6401.1904774204","6390.77278127899","6238.79239383239","6307.26752283495","6493.72552474214","6691.41158416557","6974.65530869437","7157.85353707675","7161.17443381536","7335.90661766209","7702.48465510805","8016.43093168223","8340.81765187386","8651.84985706193","9179.25146411028","9847.83285586395","10577.9423731609","11289.4292561371","11716.7189678757","11462.6154716842","11785.6051355226","12243.8790879753","12556.7484652958","12859.6175859172","13097.973689899","13195.4654186613","",
"Zambia","ZMB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1492.126964598","1501.00797499686","1470.72662058595","1568.37312203935","1427.21133979456","1461.07529494144","1538.88507431383","1581.41831319683","1549.46022454492","1602.42807420788","1658.38097952762","1740.96024964812","1801.11500248659","1915.43126351564","2052.67666026978","2212.04428149903","2393.06435899478","2587.31471517071","2761.6553180424","2950.71259232328","3197.38071619093","3342.65392960183","3553.11583332723","3678.84455568874","3802.03529241017","3835.50377770284","",
